"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl","cuisineType"
"CB-1412","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","McCafé","25545920","""Free medium drink upgrade""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2015-07-16","2016-12-31","""Shop 6A & 6B, G/F, Aberdeen Centre Site 4, Aberdeen, HKI"",""Basement, Yu To Sang Building, 37 Queen's Road Central, Central, HKI"",""G/F, 1/F and 2/F, 46-54 Yee Wo Street, Causeway Bay, HKI"",""UG/F & LG/F, Chuang's Tower, 30-32 Connaught Road, Central, HKI"",""Shop L017B, G/F, Kornhill Plaza (South), 2 Kornhill Road, Quarry Bay, HKI"",""Shop 5A, G/F, 1 B/M & 2 B/M (Portion), Roca Centre, 466-470 King's Road, North Point, HKI"",""Shop C, LG/F, Park Vale, 1060 King's Road, Quarry Bay, HKI"",""G/F, Man Kwong Court, 12F-12G Smithfield, Western District, HKI"",""Shop G1, G/F, Sun Hung Kai Centre, 30 Harbour Road, Wan Chai, HKI"",""Shop 265, 2/F, Cityplaza Phase II, Tai Koo, HKI"",""Shop 11 & 12, 2/F, Peak Galleria, 118 Peak Road, The Peak, HKI"",""Shop 322-323 Hopewell Centre, 183 Queen's Road East, Wan Chai, HKI"",""Shop C10-C19, G/F, Cheerful Garden, Siu Sai Wan, Chai Wan, HKI"",""Shop C, G/F, Healthy Village Phase I, 194 Tsat Tsz Mui Road, North Point, HKI"",""Shop 267, 2/F Shun Tak Centre, 200 Connaught Road, Sheung Wan, HKI"",""Shop LG07, LG/F, The Westwood, 8 Belcher's Street, Western District, HKI"",""Shop G04, G/F, Causeway Bay Plaza II, 463-483 Lockhart Road, Causeway Bay, HKI"",""Portion A, Shop 1-41, G/F, Admiralty Centre, 18 Harcourt Road, Admiralty, HKI"",""G/F and B/F, 74-80 Johnston Road, Wan Chai, HKI"",""Shop A, 1/F, Cathay Mansion, 11-17A Tung Lo Wan Road, Causeway Bay, HKI"",""Shop  G02 & G03, G/F, Stanley Plaza, 23 Carmel Road, Stanley, HKI"",""Shop B2 & B3, G/F, Fortress Metro Tower, 238 King's Road, North Point, HKI"",""Shop 7, G/F, Ka Wing Building, 4-6 Hoi Wan Street, Quarry Bay, HKI"",""Shop G7A & G7B(2), G/F, Bank of America Tower, 12 Harcourt Road, Central, HKI"",""Shop 1-2, 1/F, The Annex, 100 Cyberport Road, Cyberport, HKI"",""G/F & 1/F, Loon Kee Building, 267-275 Des Voeux Road Central, Sheung Wan, HKI"",""Shop B2, Basement, Leighton Centre, 77 Leighton Road, Causeway Bay, HKI"",""Shop G46, G/F, Paradise Mall, Heng Fa Chuen, 100 Shing Tai Road, Chai Wan, HKI"",""Shop 2022, 2/F, ifc mall, 1 Harbour View Street, Central, HKI"",""Shop 205, 2/F, West Commercial Centre, Marina Square, South Horizons, Ap Lei Chau, HKI"",""Upper Basement & G/F, Hang Shing Bldg., 363-373 Nathan Road, Yau Ma Tei, KLN"",""G/F & 1/F, Carprio Mansion, 1 Lai Chi Kwok Road, Mong Kok, KLN"",""Basement, L&D House, 2-4A Cameron Road, Tsim Sha Tsui, KLN"",""Basement & G/F, Sands Building, 12 Peking Road, Tsim Sha Tsui, KLN"",""Shop 7, LG1/F, Lok Fu Shopping Centre, Lok Fu, KLN"",""Basement & G/F, Pak Shing Building, 31-37 Jordan Road, Jordan, KLN"",""G/F & Basement, Good Hope Building, 612-618 Nathan Road, Mong Kok, KLN"",""G/F & M/F, 78-86 Yen Chow Street, Sham Shui Po, KLN"",""Shop N60A, G/F, Mount Sterling Mall, Mei Foo Sun Chuen, Mei Foo, KLN"",""Shop S219A & Flat Roof, Chuk Yuen Shopping Centre, Chuk Yuen (South) Estate, Wong Tai Sin, KLN"",""G/F & Basement, Star House, 3 Salisbury Road, Tsim Sha Tsui, KLN"",""Shop J1 & J2 on G/F, J1 on 1/F, Tai Fong Building, Cosmopolitan Estate, 97-105 Tai Kok Tsui Road, Tai Kok Tsui, KLN"",""Shop Nos. G7A &  B1 12-14, Treasure World, Whampoa Garden, Hung Hom, KLN"",""Shop  1, No. 26, Sceneway Garden, Cha Kwo Ling East, Lam Tin, KLN"",""Shop 216, 2/F, Plaza Hollywood, Diamond Hill, KLN"",""Shop 02-05, UG/F, Toyo Mall, 94 Granville Road, Tsim Sha Tsui, KLN"",""Shop 319, 3/F, Homantin Plaza, Ho Man Tin, KLN"",""Shop 201, Second Floor, Lei Yue Mun Plaza, Yau Tong, KLN"",""Shop A, G/F, Camelpaint Centre, 1 Hing Yip Street, Kwun Tong, KLN"",""Shop G246-253, G/F, Amoy Plaza Phase II, 77 Ngau Tau Kok Road, Kowloon Bay, KLN"",""Shop L2-28, 2/F, Festival Walk, 80 Tat Chee Avenue, Kowloon Tong, KLN"",""Shop 32-37, 2/F, Langham Place, 8 Argyle Street, Mong Kok, KLN"",""Shop 13A, 15 & 16, 2/F The Pacifica Mall, 9 Sham Shing Road, Lai Chi Kok, KLN"",""Shop 4-6, G/F, MegaBox, Enterprise Square Five, 38 Wang Chiu road, Kowloon Bay, KLN"",""Shop F21, Telford Plaza I, Kowloon Bay, KLN"",""Shop G40, G41, G42, G/F, Olympian City 2, Tai Kok Tsui, KLN"",""Shop 286B-289, 291 & 293 on 2/F and Shop 325-328 on 3/F, Cheung Sha Wan Plaza, 833 Cheung Sha Wan Road, Cheung Sha Wan, KLN"",""Shops UG02B, UG03 & UG05 on Upper Ground Floor, KCP, 128 Carpenter Road, Kowloon City, KLN"",""Basement with G/F Entrance, Newish Mansion, 763-767 Nathan Road, Mong Kok, KLN"",""Shop F, G, H of G/F and 1/F, Metro Regalia, 51 Tong Mi Road, Tai Kok Tsui, KLN"",""Shop 2, G/F, Kowloon Bay Industrial Centre, 15 Wang Hoi Road, Kowloon Bay, KLN"",""Shop 28, 1/F, China Hong Kong City, 33 Canton Road, Tsim Sha Tsui, KLN"",""G/F, 1/F and 2/F, The Wave, 184 Nathan Road, Tsim Sha Tsui, KLN"",""Shop A104 and A115, UG/F, Choi Wan Shopping Centre (Phase II), Choi Wan Estate, 45 Clear Water Bay Road, Choi Hung, KLN"",""Shop B001, G/F, Ching Long Shopping Centre, Muk Chui Street, Kowloon City, KLN"",""Shop G1, Carpark, Ping Shek Estate, Choi Hung, KLN"",""G/F & 1/F, 10-16 Market Street, Tsuen Wan, NT"",""Shop 1-9, G/F, Wealthy Garden, Texaco Road, Tsuen Wan, NT"",""Shop 5 on G/F & 1/F & 2/F, Yuen Long Trade Centre, 99-109 Castle Peak Road, Yuen Long, NT"",""Shops 57-66, G/F, Fortune Plaza, 4 On Chee Road, Tai Po, NT"",""Shop 102, Tai Wo Shopping Mall, Tai Wo Estate, Tai Po, NT"",""Shop 405-407, 4/F, Cheung Fat Shopping Centre, Cheung Fat Estate, Tsing Yi, NT"",""Shop 14, G/F, Hong Lai Garden, Heung Sze Wui Rd, Ho Pong Street, TMTL 280, Tuen Mun, NT"",""Shop 1 & 11, G/F, Hing Fat House, 9-13 Kau Yuk Road, Yuen Long, NT"",""Shop 106D, 1/F, Metropolis Plaza, 8 Lung Wan Street, Sheung Shui, NT"",""Shops 1-3, G/F, Sai Kung Garden, Chan Man Street, Sai Kung, NT"",""Shop 145-150, Tip Sum House,  G/F, Butterfly Plaza, Tuen Mun, NT"",""G/F & 1/F, Kwong Fat Building, 270-276 Sha Tsui Road, Tsuen Wan, NT"",""Shop G1B, G/F, Tin Shui Shopping Centre, Tin Shui Estate, Tin Shui Wai, Yuen Long, NT"",""Shop L193-L196 and L119, 1/F, Hau Tak Shopping Centre, Hau Tak Estate, Tseung Kwan O, Sai Kung, NT"",""Shop 32A & 69A, 3/F, Shatin Centre, Sha Tin, NT"",""Shop 22, 2/F, Fanling Town Centre, Fanling, NT"",""Shop G01, G/F, Maritime Square, 33 Tsing King Road, Tsing Yi, NT"",""LG5 Restaurant, Academic Building,  HK University of Science & Technology, Clear Water Bay, Sai Kung, NT"",""Shop 1017, 1/F, Metro City Plaza II, 8 Yan King Road, Tseung Kwan O, NT"",""Shop 1, 1/F, Millennium Trade Centre, 56 Kwai Cheong Road, Kwai Chung, NT"",""Shop 271 & 272, Choi Ming Shopping Centre, Choi Ming Court, Tseung Kwan O, NT"",""Shop 2108, 2/F, Sunshine City Plaza, Ma On Shan, NT"",""Shop R36 & R37, 3/F, Choi Yuen Shopping Centre, Sheung Shui, NT"",""Shop S1-2, 2/F, Luk Yeung Galleria, Tsuen Wan, NT"",""Shop 083-085, 1/F, Uptown Plaza, 9 Nam Wan Road, Tai Po, NT"",""Shop 13 & 14, 3/F, South Wing, Trend Plaza, 2 Tuen Hop Street, Tuen Mun, NT"",""Shop G78-G81 & G82C, G/F, Fortune City One, City One Shatin, 1 Ngan Shing Street, Sha Tin, NT"",""Shop G5-G7, G/F, Grandeur Terrace, 88 Tin Shui Road, Yuen Long, NT"",""Shop G23, G25-G27, G/F, Prime View Garden, 2 King Fung Path, Tuen Mun, NT"",""Shop L206, 2/F, Chung Fu Plaza Phase 1, Tin Chung Court, Tin Shui Wai, Yuen Long, NT"",""Shop C123, G/F, Car Park & Market Block, On Ting Estate, 2A Tuen Mun Heung Sze Wui Road, Tuen Mun, NT"",""Shop 239, 2/F, Sha Kok Shopping Centre, Sha Kok Estate, Sha Tin, NT"",""Shop L011, G/F, Commercial Car Park Block, Tin Yiu Estate, Tin Wu Road, Tin Shui Wai, NT"",""Shop 1, G/F, 1 On Ping Street, Sha Tin, NT"",""Shop G02, G/F, Block A, D.B. Plaza, Discovery Bay, Lantau Island, Outlying Islands District"",""Shop 112, 1/F, Citygate, 20 Tat Tung Road, Tung Chung, Outlying Islands District"",""Shop 7E162, East Hall, 7/F, Passenger Terminal 1, Hong Kong International Airport, Lantau Island, Outlying Islands District"",""Shop 5T150 at Terminal 1, Hong Kong International Airport, Lantau Island, Outlying Islands District""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1412.jpg","others"
"CB-1552","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Metropark Hotel Causeway Bay Hong Kong-Café du Parc","26001188","""15% off dinner buffet""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""2/F, Metropark Hotel Causeway Bay Hong Kong, 148 Tung Lo Wan Road, Causeway Bay, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1552.jpg","hotel"
"CB-1685","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","MOCHI SWEETS ","23549304","""Complimentary one selected MOCHI and enjoy special Stamp Collection program"",""Free delivery service""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""CAB E-6, Causeway Bay MTR Station (Near Exit F), Causeway Bay, HKI"",""Shop L010, G/F, AEON Store, Kornhill Plaza, Tai Koo, HKI"",""Shop 3, B2, Langham Place, Mong Kok, KLN"",""Shop LG-2c, APM, Kwun Tong, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1685.jpg","others"
"CB-1567","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","MUSO","23779944","""10% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""B3/F, Prudential Centre, 222 Nathan Road, Jordan, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1567.jpg","asian,japanese"
"CB-1591","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Nahm Vietnamese & Thai","28107575","""10% off à la carte menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop 1045, 1/F, Elements, 1 Austin Road West, Kowloon Station, Tsim Sha Tsui, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1591.jpg","others"
"CB-1231","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","New World Millennium Hong Kong Hotel-Bar on 15","23134245","""15% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""15/F, New Wolrd Millennium Hong Kong Hotel, 72 Mody Road, Tsim Sha Tsui, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1231.jpg","hotel"
"CB-1230","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","New World Millennium Hong Kong Hotel-Café East","23134222","""15% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""1/F, New Wolrd Millennium Hong Kong Hotel, 72 Mody Road, Tsim Sha Tsui, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1230.jpg","hotel"
"CB-661","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","New World Millennium Hong Kong Hotel-La Table ","23134221","""15% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""1/F, New Wolrd Millennium Hong Kong Hotel, 72 Mody Road, Tsim Sha Tsui, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img661.jpg","hotel"
"CB-1232","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","New World Millennium Hong Kong Hotel-Lobby Lounge","23134210","""15% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""M/F, New Wolrd Millennium Hong Kong Hotel, 72 Mody Road, Tsim Sha Tsui, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1232.jpg","hotel"
"CB-1229","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","New World Millennium Hong Kong Hotel-Sagano","23134215","""15% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""1/F, New World Millennium Hong Kong Hotel, 72 Mody Road, Tsim Sha Tsui, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1229.jpg","hotel"
"CB-1228","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","New World Millennium Hong Kong Hotel-Tao Li","23134225","""15% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""2/F, New World Millennium Hong Kong Hotel, 72 Mody Road, Tsim Sha Tsui, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1228.jpg","hotel"
"CB-1441","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Noah's Ark Hotel and Resort - Harvest Restaurant","34118836","""20% off dinner buffet""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Noah's Ark Hotel and Resort, 33 Pak Yan Road, Ma Wan, NT""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1441.jpg","hotel"
"CB-1385","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","O'Phillie's Grill","28387980","""10% off à la carte dinner menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2015-06-01","2016-12-31","""3/F, QRE Plaza, 202 Queen's Road East, Wan Chai, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1385.jpg","western"
"CB-219","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Olive Cafe","21569088","""15% off dinners""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop UG41, Citywalkm Phase 1, Tsuen Wan, NT"",""Shop 012A, Zone A, Tai Po Mega Mall, 9 On Pong Road, Tai Po, NT"",""Shop G1-G2, G/F, Lions Rise Mall, 8 Muk Lun Street, Wong Tai Sin, KLN"",""Shop G4, G/F, Grand City Plaza, 1-17 Sai Lau Kok Road, Tsuen Wan, NT""","https://www.citibank.com.hk/english/credit-cards/images/logo/img219.jpg","western"
"CB-1592","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Olive Greek & Middle Eastern","25211608","""10% off à la carte menu""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""32 Elgin Street, Soho, Central, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1592.jpg","western"
"CB-536","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Orchid Padaria","26720182","""15% off pound cake""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop LOW-105, G/F, Departure Paid Concourse, MTR Lo Wu Station, Lo Wu, NT"",""Shop LOW-K9, 2/F, Arrival Concourse, MTR Lo Wu Terminal Building, Lo Wu, NT"",""Shop KOT-207, MTR Kowloon Tong Station, Kowloon Tong, KLN"",""Shop KOT-204, MTR Kowloon Tong Station, Kowloon Tong, KLN"",""Shop LMC-123, Departure Paid Concourse, MTR Lok Ma Chau Station, Lok Ma Chau, NT"",""Shop HUH-W1, MTR Hung Hom Station(Exit D), Hung Hom, KLN"",""Shop KSR-5,  MTR Kam Sheung Road Station, Sheung Shui, NT"",""Shop MEF-114, MTR Mei Foo Station, Mei Foo, KLN"",""Shop SIH 22-23, MTR Siu Hong Station, Tuen Mun, NT"",""Shop SHW-2 at MTR Sheung Wan Station, Sheung Wan, HKI"",""Shop FOH-10, MTR Fortress Hill Station, North Point, HKI"",""Shop HOK-24B, MTR Hong Kong Station, Central, HKI"",""Shop S017, G/F, Enterprise Place, 5 Science Park West Avenue, HK Science Park, Sha Tin, NT"",""Shop B, G/F, 6 Ichang Street, Tsim Sha Tsui, KLN"",""Shop S11, 3/F, Fook Hoi House, Lek Yuen Estate, Sha Tin, NT"",""A5 of Shop 13-19, 22-23, 26A, 27, 39-45, 50-52, G/F, Jubilant Place Arcade, 33 Ma Tau Kok Road, To Kwa Wan, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img536.jpg","others"
"CB-315","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Palco Ristorante","26188383","""Special Menu HK$788 (worth HK$1,125)""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""2/F,The Phoenix,23 Luard Road, Wan Chai, HKI""","https://www.citibank.com.hk/english/credit-cards/images/logo/img315.jpg","western"
"CB-913","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","pentahotel Hong Kong, Kowloon-eatstreet@pentalounge","31121998","""15% off food and beverages""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""1/F, pentahotel Hong Kong, Kowloon, 19 Luk Hop Street, San Po Kong, KLN""","https://www.citibank.com.hk/english/credit-cards/images/logo/img913.jpg","hotel"
"CB-1662","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","PHD","24452539","""Free upgrade to Chz 360˚ Stuffed Crust Pizza""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-15","2016-12-31","""Shop 13 & 14, G/F, Kai Hei Land Building, 385 Castle Peak Road, Fanling, NT"",""Shop B16, B1, Park Central, Fanling, NT"",""Shop 2, G/F, On Hong Building, 29-47 Tai Pa Street, Fanling, NT"",""Shop GD21B-22, Lei King Wan, 25 Tai On Street, Aberdeen, HKI"",""Shop B, G/F, 9 Po Lun Street, Cheung Sha Wan, KLN"",""Shop 1, 3/F, Hing Hon Building, 63 Bonham Road, Aberdeen, HKI"",""Shop 4C, G/F, Lung Cheung Plaza, Cheung Sha Wan, KLN"",""Shop G56 & G57, G/F, Fortune City One, Fanling, NT"",""Shop 121A & 121B, 1/F, Siu Sai Wan Plaza, Aberdeen, HKI"",""Shop 204, 2/F, Lek Yuen Plaza, Lek Yuen Estate, Fanling, NT"",""Shop B13, B1, Laguna Plaza, Cheung Sha Wan, KLN"",""Shop 110, 1/F, Fu Shin Shopping Centre, Fu Shin Estate, Fanling, NT"",""Shop G13-16, G/F, Choi Yuen Plaza, Choi Yuen Estate, Fanling, NT"",""Shop 213-215, 2/F, Cheung Fat Plaza, Cheung Fat Estate, Fanling, NT"",""Shop G11A, G/F, Tin Shui Shopping Centre, Fanling, NT"",""Shop 35, Commercial Complex, Wah Fu (II) Estate, Aberdeen, HKI"",""Shop 17 & 26, G/F, Sau Mau Ping Shopping Centre, Cheung Sha Wan, KLN"",""Shop D, G/F, Wuhu Residence, 111 Wuhu Street, Cheung Sha Wan, KLN"",""Shop 12-13, G/F, Manhattan Plaza, 23 Sai Ching Street, Fanling, NT"",""Shop 13, G/F, Shining Heights, 83 Sycamore Street, Cheung Sha Wan, KLN"",""Shop on G/F, 32 Tam Kung Road, Cheung Sha Wan, KLN"",""Shop 331, 3/F, Tsz Wan Shan Shopping Centre, Cheung Sha Wan, KLN"",""Shop 12, G/F, Sing Shing Bldg, 90-114 Wo Yi Hop Road, Fanling, NT"",""Shop 21, G/F, Regentville Shopping Mall, 8 Wo Mun Street, Fanling, NT"",""Shop 218B, 2/F, Heng On Shopping Centre, Heng On Estate, Fanling, NT"",""Shop No.126, 3/F, Sun Tuen Mun Shopping Centre, Fanling, NT""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1662.jpg","western"
"CB-1631","en","Citibank","""Citi® Ultima Card"",""Citi Prestige® Card"",""Citi® PremierMiles Card"",""Citi® Rewards Card And Octopus"",""Citi® Platinum Card""","Pizza Bird","23282503","""10% off à la carte food menu"",""Complimentary regular pizza""","https://www.citibank.com.hk/english/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""Shop E, 6 Fu Yung Street, Tsuen Wan, NT"",""G/F, 2A-2B Wong Nai UK, Tung Chung, Outlying Islands District"",""Shop 56B, G/F., Lot 580 Sheung Keng Hau Village, Tai Wai, NT"",""Shop N-208, Zone N, 2/F, H.A.N.D.S, 2A Tuen Mun Heung Sze Wui Road, Tuen Mun, NT"",""G/F, 31 Tsing Yuen Street, Tai Po, NT"",""G/F, 1 Po On Road, Sham Shui Po, KLN"",""G/F, 95 Tai Shui Hang Village, Ma On Shan, NT""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1631.jpg","western"
